num	premise	hypothesis	gold_label	template_num	time_format
13206	オスカー は いつも 受付 を 遅れて 承る 。 3 月 に オスカー は 受付 を 承った 。	オスカー は 3 月 に 受付 を 遅れて 承った 。	entailment	72	月
13207	イブ は いつも 名所 を 遅れて 楽しむ 。 5 月 に イブ は 名所 を 楽しんだ 。	イブ は 5 月 に 名所 を 遅れて 楽しんだ 。	entailment	72	月
13208	パット は いつも 振り付け を 遅れて 手掛ける 。 3 月 に パット は 振り付け を 手掛けた 。	パット は 3 月 に 振り付け を 遅れて 手掛けた 。	entailment	72	月
13209	プロッド は いつも 家族 を 遅れて 御迎え する 。 7 月 に プロッド は 家族 を 御迎え した 。	プロッド は 7 月 に 家族 を 遅れて 御迎え した 。	entailment	72	月
13210	ジャスティン は いつも 友人 を 遅れて 失う 。 11 月 に ジャスティン は 友人 を 失った 。	ジャスティン は 11 月 に 友人 を 遅れて 失った 。	entailment	72	月
13211	キャロル は いつも 意味 を 遅れて 知る 。 1 月 に キャロル は 意味 を 知った 。	キャロル は 1 月 に 意味 を 遅れて 知った 。	entailment	72	月
13212	ジャスティン は いつも 離脱 を 遅れて 表明 する 。 5 月 に ジャスティン は 離脱 を 表明 した 。	ジャスティン は 5 月 に 離脱 を 遅れて 表明 した 。	entailment	72	月
13213	チャーリー は いつも 話 を 遅れて 述べる 。 5 月 に チャーリー は 話 を 述べた 。	チャーリー は 5 月 に 話 を 遅れて 述べた 。	entailment	72	月
13214	キャロル は いつも 喜び を 遅れて 伝える 。 10 月 に キャロル は 喜び を 伝えた 。	キャロル は 10 月 に 喜び を 遅れて 伝えた 。	entailment	72	月
13215	スティーブ は いつも 承継 を 遅れて 行う 。 2 月 に スティーブ は 承継 を 行った 。	スティーブ は 2 月 に 承継 を 遅れて 行った 。	entailment	72	月
13216	エレン は いつも 勲章 を 遅れて 受章 する 。 3 月 に エレン は 勲章 を 受章 した 。	エレン は 3 月 に 勲章 を 遅れて 受章 した 。	entailment	72	月
13217	デイヴ は いつも 自慰 を 遅れて 表明 する 。 6 月 に デイヴ は 自慰 を 表明 した 。	デイヴ は 6 月 に 自慰 を 遅れて 表明 した 。	entailment	72	月
13218	マチルダ は いつも チェックイン を 遅れて 承る 。 7 月 に マチルダ は チェックイン を 承った 。	マチルダ は 7 月 に チェックイン を 遅れて 承った 。	entailment	72	月
13219	イブ は いつも 移籍 先 を 遅れて 決める 。 3 月 に イブ は 移籍 先 を 決めた 。	イブ は 3 月 に 移籍 先 を 遅れて 決めた 。	entailment	72	月
13220	イヴァン は いつも 価格 を 遅れて 決定 する 。 5 月 に イヴァン は 価格 を 決定 した 。	イヴァン は 5 月 に 価格 を 遅れて 決定 した 。	entailment	72	月
13221	デイヴ は いつも フィル を 遅れて 振る 。 6 月 に デイヴ は フィル を 振った 。	デイヴ は 6 月 に フィル を 遅れて 振った 。	entailment	72	月
13222	デイヴ は いつも 掲示板 を 遅れて 書く 。 3 月 に デイヴ は 掲示板 を 書いた 。	デイヴ は 3 月 に 掲示板 を 遅れて 書いた 。	entailment	72	月
13223	チャーリー は いつも タウン を 遅れて 訪れる 。 1 月 に チャーリー は タウン を 訪れた 。	チャーリー は 1 月 に タウン を 遅れて 訪れた 。	entailment	72	月
13224	ビクター は いつも 早稲田 を 遅れて 目指す 。 8 月 に ビクター は 早稲田 を 目指した 。	ビクター は 8 月 に 早稲田 を 遅れて 目指した 。	entailment	72	月
13225	ビクター は いつも 案件 を 遅れて 決定 する 。 5 月 に ビクター は 案件 を 決定 した 。	ビクター は 5 月 に 案件 を 遅れて 決定 した 。	entailment	72	月
13226	ウォルター は いつも 札束 を 遅れて 出す 。 1 月 に ウォルター は 札束 を 出した 。	ウォルター は 1 月 に 札束 を 遅れて 出した 。	entailment	72	月
13227	トルーディー は いつも フェスタ を 遅れて やる 。 8 月 に トルーディー は フェスタ を やった 。	トルーディー は 8 月 に フェスタ を 遅れて やった 。	entailment	72	月
13228	スティーブ は いつも 測定 を 遅れて 行う 。 6 月 に スティーブ は 測定 を 行った 。	スティーブ は 6 月 に 測定 を 遅れて 行った 。	entailment	72	月
13229	ウォルター は いつも 話 を 遅れて する 。 8 月 に ウォルター は 話 を した 。	ウォルター は 8 月 に 話 を 遅れて した 。	entailment	72	月
13230	エレン は いつも 宇宙 を 遅れて 変える 。 7 月 に エレン は 宇宙 を 変えた 。	エレン は 7 月 に 宇宙 を 遅れて 変えた 。	entailment	72	月
13231	アイザック は いつも 都 有事 を 遅れて 知る 。 5 月 に アイザック は 都 有事 を 知った 。	アイザック は 5 月 に 都 有事 を 遅れて 知った 。	entailment	72	月
13232	オスカー は いつも 密命 を 遅れて 下す 。 12 月 に オスカー は 密命 を 下した 。	オスカー は 12 月 に 密命 を 遅れて 下した 。	entailment	72	月
13233	トルーディー は いつも 衆院 を 遅れて 解散 する 。 9 月 に トルーディー は 衆院 を 解散 した 。	トルーディー は 9 月 に 衆院 を 遅れて 解散 した 。	entailment	72	月
13234	ビクター は いつも 認証 状 を 遅れて 受け取る 。 5 月 に ビクター は 認証 状 を 受け取った 。	ビクター は 5 月 に 認証 状 を 遅れて 受け取った 。	entailment	72	月
13235	ウォルター は いつも 顎 を 遅れて 振る 。 5 月 に ウォルター は 顎 を 振った 。	ウォルター は 5 月 に 顎 を 遅れて 振った 。	entailment	72	月
13236	スティーブ は いつも 心構え を 遅れて 教える 。 12 月 に スティーブ は 心構え を 教えた 。	スティーブ は 12 月 に 心構え を 遅れて 教えた 。	entailment	72	月
13237	ビクター は いつも 全敗 を 遅れて 喫する 。 6 月 に ビクター は 全敗 を 喫した 。	ビクター は 6 月 に 全敗 を 遅れて 喫した 。	entailment	72	月
13238	ペギー は いつ も 頸 を 遅れて 傾げる 。 8 月 に ペギー は 頸 を 傾げた 。	ペギー は 8 月 に 頸 を 遅れて 傾げた 。	entailment	72	月
13239	マチルダ は いつも 追及 を 遅れて 受ける 。 4 月 に マチルダ は 追及 を 受けた 。	マチルダ は 4 月 に 追及 を 遅れて 受けた 。	entailment	72	月
13240	ボブ は いつも 喝采 を 遅れて 上げる 。 1 月 に ボブ は 喝采 を 上げた 。	ボブ は 1 月 に 喝采 を 遅れて 上げた 。	entailment	72	月
13241	マチルダ は いつも ボーナス を 遅れて 出す 。 5 月 に マチルダ は ボーナス を 出した 。	マチルダ は 5 月 に ボーナス を 遅れて 出した 。	entailment	72	月
13242	マーヴィン は いつも 無知 を 遅れて 認める 。 2 月 に マーヴィン は 無知 を 認めた 。	マーヴィン は 2 月 に 無知 を 遅れて 認めた 。	entailment	72	月
13243	ジャスティン は いつも 書き 方 を 遅れて する 。 10 月 に ジャスティン は 書き 方 を した 。	ジャスティン は 10 月 に 書き 方 を 遅れて した 。	entailment	72	月
13244	アリス は いつも 土産 を 遅れて 下さる 。 7 月 に アリス は 土産 を 下さる た 。	アリス は 7 月 に 土産 を 遅れて 下さる た 。	entailment	72	月
13245	スティーブ は いつも 黄身 を 遅れて 抱き締める 。 8 月 に スティーブ は 黄身 を 抱き締めた 。	スティーブ は 8 月 に 黄身 を 遅れて 抱き締めた 。	entailment	72	月
13246	トルーディー は いつも 裂傷 を 遅れて 負う 。 2 月 に トルーディー は 裂傷 を 負った 。	トルーディー は 2 月 に 裂傷 を 遅れて 負った 。	entailment	72	月
13247	マロリー は いつも 笑み を 遅れて 消す 。 6 月 に マロリー は 笑み を 消した 。	マロリー は 6 月 に 笑み を 遅れて 消した 。	entailment	72	月
13248	デイヴ は いつも 作用 を 遅れて 訴える 。 8 月 に デイヴ は 作用 を 訴えた 。	デイヴ は 8 月 に 作用 を 遅れて 訴えた 。	entailment	72	月
13249	ボブ は いつも 入館 料 を 遅れて 支払う 。 3 月 に ボブ は 入館 料 を 支払った 。	ボブ は 3 月 に 入館 料 を 遅れて 支払った 。	entailment	72	月
13250	パット は いつも 改善 策 を 遅れて 取る 。 9 月 に パット は 改善 策 を 取った 。	パット は 9 月 に 改善 策 を 遅れて 取った 。	entailment	72	月
13251	ビクター は いつも 審査 員 を 遅れて 勤める 。 2010 年 3 月 8 日 に ビクター は 審査 員 を 勤めた 。	ビクター は 2010 年 3 月 8 日 に 審査 員 を 遅れて 勤めた 。	entailment	72	年月日
13252	ボブ は いつも 人々 を 遅れて 愛す 。 2018 年 12 月 20 日 に ボブ は 人々 を 愛した 。	ボブ は 2018 年 12 月 20 日 に 人々 を 遅れて 愛した 。	entailment	72	年月日
13253	トルーディー は いつも 勝利 を 遅れて 上げる 。 2008 年 11 月 13 日 に トルーディー は 勝利 を 上げた 。	トルーディー は 2008 年 11 月 13 日 に 勝利 を 遅れて 上げた 。	entailment	72	年月日
13254	イブ は いつも 御御籤 を 遅れて 挽く 。 2010 年 4 月 5 日 に イブ は 御御籤 を 挽いた 。	イブ は 2010 年 4 月 5 日 に 御御籤 を 遅れて 挽いた 。	entailment	72	年月日
13255	イブ は いつも 確保 を 遅れて 致す 。 2000 年 1 月 22 日 に イブ は 確保 を 致した 。	イブ は 2000 年 1 月 22 日 に 確保 を 遅れて 致した 。	entailment	72	年月日
13256	パット は いつも 大役 を 遅れて 果たす 。 2008 年 4 月 1 日 に パット は 大役 を 果たした 。	パット は 2008 年 4 月 1 日 に 大役 を 遅れて 果たした 。	entailment	72	年月日
13257	トルーディー は いつも 檄 を 遅れて 入れる 。 2011 年 1 月 25 日 に トルーディー は 檄 を 入れた 。	トルーディー は 2011 年 1 月 25 日 に 檄 を 遅れて 入れた 。	entailment	72	年月日
13258	エレン は いつも 目 を 遅れて 覚ます 。 2004 年 10 月 5 日 に エレン は 目 を 覚ました 。	エレン は 2004 年 10 月 5 日 に 目 を 遅れて 覚ました 。	entailment	72	年月日
13259	アイザック は いつも 自営 業 を 遅れて 継ぐ 。 2010 年 1 月 31 日 に アイザック は 自営 業 を 継いだ 。	アイザック は 2010 年 1 月 31 日 に 自営 業 を 遅れて 継いだ 。	entailment	72	年月日
13260	ウォルター は いつも 突然 姿 を 遅れて 消す 。 2017 年 5 月 13 日 に ウォルター は 突然 姿 を 消した 。	ウォルター は 2017 年 5 月 13 日 に 突然 姿 を 遅れて 消した 。	entailment	72	年月日
13261	ゾーイ は いつも 講師 を 遅れて 勤める 。 2013 年 4 月 5 日 に ゾーイ は 講師 を 勤めた 。	ゾーイ は 2013 年 4 月 5 日 に 講師 を 遅れて 勤めた 。	entailment	72	年月日
13262	ビクター は いつも 管理 表 を 遅れて 作成 する 。 2014 年 3 月 2 日 に ビクター は 管理 表 を 作成 した 。	ビクター は 2014 年 3 月 2 日 に 管理 表 を 遅れて 作成 した 。	entailment	72	年月日
13263	スティーブ は いつも 症状 を 遅れて 発症 する 。 2020 年 9 月 8 日 に スティーブ は 症状 を 発症 した 。	スティーブ は 2020 年 9 月 8 日 に 症状 を 遅れて 発症 した 。	entailment	72	年月日
13264	ボブ は いつも 秒読み を 遅れて 始める 。 2007 年 8 月 10 日 に ボブ は 秒読み を 始めた 。	ボブ は 2007 年 8 月 10 日 に 秒読み を 遅れて 始めた 。	entailment	72	年月日
13265	ゾーイ は いつも 念 を 遅れて 隠せる 。 2010 年 3 月 17 日 に ゾーイ は 念 を 隠せた 。	ゾーイ は 2010 年 3 月 17 日 に 念 を 遅れて 隠せた 。	entailment	72	年月日
13266	ペギー は いつも 委員 を 遅れて 仰せ付かる 。 2010 年 1 月 19 日 に ペギー は 委員 を 仰せ付かった 。	ペギー は 2010 年 1 月 19 日 に 委員 を 遅れて 仰せ付かった 。	entailment	72	年月日
13267	ウォルター は いつも トレーニング を 遅れて 見る 。 2018 年 12 月 2 日 に ウォルター は トレーニング を 見た 。	ウォルター は 2018 年 12 月 2 日 に トレーニング を 遅れて 見た 。	entailment	72	年月日
13268	ボブ は いつも 北朝鮮 を 遅れて 訪れる 。 2000 年 2 月 4 日 に ボブ は 北朝鮮 を 訪れた 。	ボブ は 2000 年 2 月 4 日 に 北朝鮮 を 遅れて 訪れた 。	entailment	72	年月日
13269	ビクター は いつも 悩み を 遅れて 訴える 。 2013 年 8 月 19 日 に ビクター は 悩み を 訴えた 。	ビクター は 2013 年 8 月 19 日 に 悩み を 遅れて 訴えた 。	entailment	72	年月日
13270	フランク は いつも 圧迫 を 遅れて 駆ける 。 2015 年 2 月 1 日 に フランク は 圧迫 を 駆けた 。	フランク は 2015 年 2 月 1 日 に 圧迫 を 遅れて 駆けた 。	entailment	72	年月日
13271	ビクター は いつも 母親 を 遅れて 許す 。 2003 年 8 月 7 日 に ビクター は 母親 を 許した 。	ビクター は 2003 年 8 月 7 日 に 母親 を 遅れて 許した 。	entailment	72	年月日
13272	マレット は いつも 履歴 を 遅れて 出す 。 2019 年 2 月 9 日 に マレット は 履歴 を 出した 。	マレット は 2019 年 2 月 9 日 に 履歴 を 遅れて 出した 。	entailment	72	年月日
13273	アイザック は いつも 税金 を 遅れて 払う 。 2017 年 6 月 15 日 に アイザック は 税金 を 払った 。	アイザック は 2017 年 6 月 15 日 に 税金 を 遅れて 払った 。	entailment	72	年月日
13274	アイザック は いつも 先発 を 遅れて 務める 。 2015 年 4 月 1 日 に アイザック は 先発 を 務めた 。	アイザック は 2015 年 4 月 1 日 に 先発 を 遅れて 務めた 。	entailment	72	年月日
13275	ペギー は いつも 本性 を 遅れて 表す 。 2013 年 3 月 12 日 に ペギー は 本性 を 表した 。	ペギー は 2013 年 3 月 12 日 に 本性 を 遅れて 表した 。	entailment	72	年月日
13276	マーヴィン は いつも 就活 を 遅れて 行う 。 2017 年 4 月 7 日 に マーヴィン は 就活 を 行った 。	マーヴィン は 2017 年 4 月 7 日 に 就活 を 遅れて 行った 。	entailment	72	年月日
13277	スティーブ は いつも 原則 を 遅れて 崩す 。 2018 年 7 月 27 日 に スティーブ は 原則 を 崩した 。	スティーブ は 2018 年 7 月 27 日 に 原則 を 遅れて 崩した 。	entailment	72	年月日
13278	アリス は いつも 冷や汗 を 遅れて 流す 。 2001 年 6 月 23 日 に アリス は 冷や汗 を 流した 。	アリス は 2001 年 6 月 23 日 に 冷や汗 を 遅れて 流した 。	entailment	72	年月日
13279	マチルダ は いつも 目 を 遅れて 向ける 。 2013 年 1 月 13 日 に マチルダ は 目 を 向けた 。	マチルダ は 2013 年 1 月 13 日 に 目 を 遅れて 向けた 。	entailment	72	年月日
13280	マチルダ は いつも 服 を 遅れて 発表 する 。 2009 年 5 月 1 日 に マチルダ は 服 を 発表 した 。	マチルダ は 2009 年 5 月 1 日 に 服 を 遅れて 発表 した 。	entailment	72	年月日
13281	プロッド は いつも 時給 を 遅れて 支払う 。 2006 年 12 月 7 日 に プロッド は 時給 を 支払った 。	プロッド は 2006 年 12 月 7 日 に 時給 を 遅れて 支払った 。	entailment	72	年月日
13282	ジャスティン は いつも 驚き を 遅れて 隠せる 。 2008 年 8 月 21 日 に ジャスティン は 驚き を 隠せた 。	ジャスティン は 2008 年 8 月 21 日 に 驚き を 遅れて 隠せた 。	entailment	72	年月日
13283	アリス は いつ も 喝 を 遅れて 入れる 。 2007 年 1 月 19 日 に アリス は 喝 を 入れた 。	アリス は 2007 年 1 月 19 日 に 喝 を 遅れて 入れた 。	entailment	72	年月日
13284	マロリー は いつも 慰霊 祭 を 遅れて 開く 。 2011 年 2 月 2 日 に マロリー は 慰霊 祭 を 開いた 。	マロリー は 2011 年 2 月 2 日 に 慰霊 祭 を 遅れて 開いた 。	entailment	72	年月日
13285	アリス は いつも 爵位 を 遅れて 得る 。 2005 年 9 月 13 日 に アリス は 爵位 を 得た 。	アリス は 2005 年 9 月 13 日 に 爵位 を 遅れて 得た 。	entailment	72	年月日
13286	チャーリー は いつも 事業 を 遅れて 定める 。 2005 年 8 月 3 日 に チャーリー は 事業 を 定めた 。	チャーリー は 2005 年 8 月 3 日 に 事業 を 遅れて 定めた 。	entailment	72	年月日
13287	アイザック は いつも 都 有事 を 遅れて 知る 。 2006 年 6 月 25 日 に アイザック は 都 有事 を 知った 。	アイザック は 2006 年 6 月 25 日 に 都 有事 を 遅れて 知った 。	entailment	72	年月日
13288	アリス は いつも 出場 校 を 遅れて 決める 。 2001 年 2 月 22 日 に アリス は 出場 校 を 決めた 。	アリス は 2001 年 2 月 22 日 に 出場 校 を 遅れて 決めた 。	entailment	72	年月日
13289	チャーリー は いつも 右 足 を 遅れて 失う 。 2016 年 8 月 1 日 に チャーリー は 右 足 を 失った 。	チャーリー は 2016 年 8 月 1 日 に 右 足 を 遅れて 失った 。	entailment	72	年月日
13290	トレント は いつも 犠飛 を 遅れて 放つ 。 2004 年 8 月 23 日 に トレント は 犠飛 を 放った 。	トレント は 2004 年 8 月 23 日 に 犠飛 を 遅れて 放った 。	entailment	72	年月日
13291	ウォルター は いつも 表 を 遅れて 提出 する 。 2020 年 4 月 10 日 に ウォルター は 表 を 提出 した 。	ウォルター は 2020 年 4 月 10 日 に 表 を 遅れて 提出 した 。	entailment	72	年月日
13292	イブ は いつも フラワ を 遅れて 贈る 。 2006 年 6 月 12 日 に イブ は フラワ を 贈った 。	イブ は 2006 年 6 月 12 日 に フラワ を 遅れて 贈った 。	entailment	72	年月日
13293	ジャスティン は いつも 妹 を 遅れて 叱る 。 2017 年 4 月 10 日 に ジャスティン は 妹 を 叱った 。	ジャスティン は 2017 年 4 月 10 日 に 妹 を 遅れて 叱った 。	entailment	72	年月日
13294	アイザック は いつも ２ 点 打 を 遅れて 放つ 。 2012 年 7 月 8 日 に アイザック は ２ 点 打 を 放った 。	アイザック は 2012 年 7 月 8 日 に ２ 点 打 を 遅れて 放った 。	entailment	72	年月日
13295	マロリー は いつも 見舞 を 遅れて 申し上げる 。 2020 年 2 月 4 日 に マロリー は 見舞 を 申し上げた 。	マロリー は 2020 年 2 月 4 日 に 見舞 を 遅れて 申し上げた 。	entailment	72	年月日
13296	プロッド は いつも 権限 を 遅れて 代行 する 。 2007 年 9 月 6 日 に プロッド は 権限 を 代行 した 。	プロッド は 2007 年 9 月 6 日 に 権限 を 遅れて 代行 した 。	entailment	72	年月日
13297	ペギー は いつも 配慮 を 遅れて 致す 。 2005 年 5 月 31 日 に ペギー は 配慮 を 致した 。	ペギー は 2005 年 5 月 31 日 に 配慮 を 遅れて 致した 。	entailment	72	年月日
13298	ペギー は いつも 餌 を 遅れて 貰う 。 2007 年 8 月 29 日 に ペギー は 餌 を 貰った 。	ペギー は 2007 年 8 月 29 日 に 餌 を 遅れて 貰った 。	entailment	72	年月日
13299	パット は いつも レタス を 遅れて 貰う 。 2003 年 1 月 7 日 に パット は レタス を 貰った 。	パット は 2003 年 1 月 7 日 に レタス を 遅れて 貰った 。	entailment	72	年月日
13300	トルーディー は いつも 枠 を 遅れて 埋める 。 2009 年 11 月 17 日 に トルーディー は 枠 を 埋めた 。	トルーディー は 2009 年 11 月 17 日 に 枠 を 遅れて 埋めた 。	entailment	72	年月日
13301	デイヴ は いつも ソウル を 遅れて 訪問 する 。 7 月 8 日 に デイヴ は ソウル を 訪問 した 。	デイヴ は 7 月 8 日 に ソウル を 遅れて 訪問 した 。	entailment	72	月日
13302	ゾーイ は いつも 違約 料 を 遅れて 支払う 。 3 月 28 日 に ゾーイ は 違約 料 を 支払った 。	ゾーイ は 3 月 28 日 に 違約 料 を 遅れて 支払った 。	entailment	72	月日
13303	ペギー は いつも 構成 比 を 遅れて 診る 。 11 月 25 日 に ペギー は 構成 比 を 診た 。	ペギー は 11 月 25 日 に 構成 比 を 遅れて 診た 。	entailment	72	月日
13304	プロッド は いつも 速報 を 遅れて 開始 する 。 1 月 16 日 に プロッド は 速報 を 開始 した 。	プロッド は 1 月 16 日 に 速報 を 遅れて 開始 した 。	entailment	72	月日
13305	マチルダ は いつも 自衛 隊 を 遅れて 解散 する 。 8 月 18 日 に マチルダ は 自衛 隊 を 解散 した 。	マチルダ は 8 月 18 日 に 自衛 隊 を 遅れて 解散 した 。	entailment	72	月日
13306	トレント は いつも 正論 を 遅れて 述べる 。 4 月 30 日 に トレント は 正論 を 述べた 。	トレント は 4 月 30 日 に 正論 を 遅れて 述べた 。	entailment	72	月日
13307	プロッド は いつも 入居 を 遅れて 開始 する 。 9 月 28 日 に プロッド は 入居 を 開始 した 。	プロッド は 9 月 28 日 に 入居 を 遅れて 開始 した 。	entailment	72	月日
13308	マロリー は いつも 母校 を 遅れて 巣立つ 。 1 月 24 日 に マロリー は 母校 を 巣立った 。	マロリー は 1 月 24 日 に 母校 を 遅れて 巣立った 。	entailment	72	月日
13309	ビクター は いつも 壊疽 を 遅れて 起こす 。 9 月 13 日 に ビクター は 壊疽 を 起こした 。	ビクター は 9 月 13 日 に 壊疽 を 遅れて 起こした 。	entailment	72	月日
13310	マロリー は いつも 情報 を 遅れて 伝える 。 2 月 8 日 に マロリー は 情報 を 伝えた 。	マロリー は 2 月 8 日 に 情報 を 遅れて 伝えた 。	entailment	72	月日
13311	アリス は いつも 人差し指 を 遅れて 離す 。 10 月 25 日 に アリス は 人差し指 を 離した 。	アリス は 10 月 25 日 に 人差し指 を 遅れて 離した 。	entailment	72	月日
13312	トレント は いつも 投手 戦 を 遅れて 繰り広げる 。 10 月 27 日 に トレント は 投手 戦 を 繰り広げた 。	トレント は 10 月 27 日 に 投手 戦 を 遅れて 繰り広げた 。	entailment	72	月日
13313	チャーリー は いつも 監修 を 遅れて 勤める 。 2 月 13 日 に チャーリー は 監修 を 勤めた 。	チャーリー は 2 月 13 日 に 監修 を 遅れて 勤めた 。	entailment	72	月日
13314	プロッド は いつも 不満 を 遅れて 述べる 。 4 月 25 日 に プロッド は 不満 を 述べた 。	プロッド は 4 月 25 日 に 不満 を 遅れて 述べた 。	entailment	72	月日
13315	マレット は いつも 任務 を 遅れて 代行 する 。 2 月 15 日 に マレット は 任務 を 代行 した 。	マレット は 2 月 15 日 に 任務 を 遅れて 代行 した 。	entailment	72	月日
13316	フランク は いつも 功績 を 遅れて 上げる 。 5 月 4 日 に フランク は 功績 を 上げた 。	フランク は 5 月 4 日 に 功績 を 遅れて 上げた 。	entailment	72	月日
13317	デイヴ は いつも ポンプ を 遅れて 購入 する 。 6 月 4 日 に デイヴ は ポンプ を 購入 した 。	デイヴ は 6 月 4 日 に ポンプ を 遅れて 購入 した 。	entailment	72	月日
13318	マロリー は いつも 気合い を 遅れて 入れる 。 2 月 4 日 に マロリー は 気合い を 入れた 。	マロリー は 2 月 4 日 に 気合い を 遅れて 入れた 。	entailment	72	月日
13319	キャロル は いつも 喚問 を 遅れて 行う 。 12 月 3 日 に キャロル は 喚問 を 行った 。	キャロル は 12 月 3 日 に 喚問 を 遅れて 行った 。	entailment	72	月日
13320	ジャスティン は いつも ナレーション を 遅れて 行う 。 11 月 14 日 に ジャスティン は ナレーション を 行った 。	ジャスティン は 11 月 14 日 に ナレーション を 遅れて 行った 。	entailment	72	月日
13321	イヴァン は いつも 指名 を 遅れて 得る 。 7 月 26 日 に イヴァン は 指名 を 得た 。	イヴァン は 7 月 26 日 に 指名 を 遅れて 得た 。	entailment	72	月日
13322	キャロル は いつも 植林 を 遅れて 行う 。 10 月 7 日 に キャロル は 植林 を 行った 。	キャロル は 10 月 7 日 に 植林 を 遅れて 行った 。	entailment	72	月日
13323	マーヴィン は いつも 祝辞 を 遅れて 送る 。 3 月 4 日 に マーヴィン は 祝辞 を 送った 。	マーヴィン は 3 月 4 日 に 祝辞 を 遅れて 送った 。	entailment	72	月日
13324	アリス は いつも ファール を 遅れて 貰う 。 8 月 2 日 に アリス は ファール を 貰った 。	アリス は 8 月 2 日 に ファール を 遅れて 貰った 。	entailment	72	月日
13325	イブ は いつも 牽制 球 を 遅れて 投げる 。 7 月 11 日 に イブ は 牽制 球 を 投げた 。	イブ は 7 月 11 日 に 牽制 球 を 遅れて 投げた 。	entailment	72	月日
13326	ジャスティン は いつも 片手 を 遅れて 挙げる 。 11 月 19 日 に ジャスティン は 片手 を 挙げた 。	ジャスティン は 11 月 19 日 に 片手 を 遅れて 挙げた 。	entailment	72	月日
13327	イブ は いつも 名 を 遅れて 送る 。 10 月 23 日 に イブ は 名 を 送った 。	イブ は 10 月 23 日 に 名 を 遅れて 送った 。	entailment	72	月日
13328	ゾーイ は いつも 電灯 を 遅れて 向ける 。 10 月 30 日 に ゾーイ は 電灯 を 向けた 。	ゾーイ は 10 月 30 日 に 電灯 を 遅れて 向けた 。	entailment	72	月日
13329	ビクター は いつも 売却 先 を 遅れて 探す 。 12 月 25 日 に ビクター は 売却 先 を 探した 。	ビクター は 12 月 25 日 に 売却 先 を 遅れて 探した 。	entailment	72	月日
13330	デイヴ は いつも 膝 を 遅れて 触る 。 3 月 1 日 に デイヴ は 膝 を 触った 。	デイヴ は 3 月 1 日 に 膝 を 遅れて 触った 。	entailment	72	月日
13331	トレント は いつも 幹事 会 を 遅れて 行う 。 8 月 18 日 に トレント は 幹事 会 を 行った 。	トレント は 8 月 18 日 に 幹事 会 を 遅れて 行った 。	entailment	72	月日
13332	ゾーイ は いつも 声援 を 遅れて 飛ばす 。 3 月 24 日 に ゾーイ は 声援 を 飛ばした 。	ゾーイ は 3 月 24 日 に 声援 を 遅れて 飛ばした 。	entailment	72	月日
13333	ゾーイ は いつも 案内 を 遅れて 発信 する 。 6 月 10 日 に ゾーイ は 案内 を 発信 した 。	ゾーイ は 6 月 10 日 に 案内 を 遅れて 発信 した 。	entailment	72	月日
13334	アリス は いつも 整備 を 遅れて 致す 。 5 月 9 日 に アリス は 整備 を 致した 。	アリス は 5 月 9 日 に 整備 を 遅れて 致した 。	entailment	72	月日
13335	ボブ は いつも チンコ を 遅れて 触る 。 5 月 5 日 に ボブ は チンコ を 触った 。	ボブ は 5 月 5 日 に チンコ を 遅れて 触った 。	entailment	72	月日
13336	トレント は いつも 余波 を 遅れて 受ける 。 3 月 6 日 に トレント は 余波 を 受けた 。	トレント は 3 月 6 日 に 余波 を 遅れて 受けた 。	entailment	72	月日
13337	マレット は いつも 意味 を 遅れて 知る 。 1 月 29 日 に マレット は 意味 を 知った 。	マレット は 1 月 29 日 に 意味 を 遅れて 知った 。	entailment	72	月日
13338	マチルダ は いつも 天気 を 遅れて 伝える 。 4 月 11 日 に マチルダ は 天気 を 伝えた 。	マチルダ は 4 月 11 日 に 天気 を 遅れて 伝えた 。	entailment	72	月日
13339	アリス は いつも 計算 書 を 遅れて 提出 する 。 6 月 25 日 に アリス は 計算 書 を 提出 した 。	アリス は 6 月 25 日 に 計算 書 を 遅れて 提出 した 。	entailment	72	月日
13340	アイザック は いつも 図面 を 遅れて 出す 。 12 月 30 日 に アイザック は 図面 を 出した 。	アイザック は 12 月 30 日 に 図面 を 遅れて 出した 。	entailment	72	月日
13341	イブ は いつも 職 を 遅れて 辞める 。 6 月 9 日 に イブ は 職 を 辞めた 。	イブ は 6 月 9 日 に 職 を 遅れて 辞めた 。	entailment	72	月日
13342	ボブ は いつも 訓示 を 遅れて 行う 。 2 月 11 日 に ボブ は 訓示 を 行った 。	ボブ は 2 月 11 日 に 訓示 を 遅れて 行った 。	entailment	72	月日
13343	マチルダ は いつも 占い を 遅れて 致す 。 9 月 1 日 に マチルダ は 占い を 致した 。	マチルダ は 9 月 1 日 に 占い を 遅れて 致した 。	entailment	72	月日
13344	パット は いつも 目 を 遅れて 覚ます 。 3 月 28 日 に パット は 目 を 覚ました 。	パット は 3 月 28 日 に 目 を 遅れて 覚ました 。	entailment	72	月日
13345	トルーディー は いつも ドメイン 名 を 遅れて 入力 する 。 11 月 5 日 に トルーディー は ドメイン 名 を 入力 した 。	トルーディー は 11 月 5 日 に ドメイン 名 を 遅れて 入力 した 。	entailment	72	月日
13346	トルーディー は いつも 台本 を 遅れて 作成 する 。 1 月 26 日 に トルーディー は 台本 を 作成 した 。	トルーディー は 1 月 26 日 に 台本 を 遅れて 作成 した 。	entailment	72	月日
