num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
8513	パット が 6 年間 以上 かけて 紹介 を 届けた 。	パット は その 紹介 を 届ける のに 3 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
8514	ペギー が 4 年間 以上 かけて 海岸 を 訪れた 。	ペギー は その 海岸 を 訪れる のに 2 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
8515	トルーディー が 7 年間 以上 かけて 提言 書 を 提出 した 。	トルーディー は その 提言 書 を 提出 する のに 2 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
8516	エレン が 5 年間 以上 かけて 突破 を 決めた 。	エレン は その 突破 を 決める のに 4 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
8517	マレット が 5 年間 以上 かけて 親友 を 呼んだ 。	マレット は その 親友 を 呼ぶ のに 4 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
8518	マチルダ が 4 年間 以上 かけて 両親 を 見た 。	マチルダ は その 両親 を 見る のに 1 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
8519	フランク が 8 年間 以上 かけて 善行 を 行った 。	フランク は その 善行 を 行う のに 2 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
8520	マチルダ が 3 年間 以上 かけて 寮長 を 務めた 。	マチルダ は その 寮長 を 務める のに 2 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
8521	ペギー が 5 年間 以上 かけて 愛車 を サポート した 。	ペギー は その 愛車 を サポート する のに 7 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8522	オスカー が 7 年間 以上 かけて 緒戦 を 迎えた 。	オスカー は その 緒戦 を 迎える のに 7 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8523	マロリー が 6 年間 以上 かけて 後日 談 を 聞いた 。	マロリー は その 後日 談 を 聞く のに 8 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8524	イブ が 2 年間 以上 かけて おやつ を くれた 。	イブ は その おやつ を くれる のに 9 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8525	ジャスティン が 4 年間 以上 かけて 建設 を 表明 した 。	ジャスティン は その 建設 を 表明 する のに 9 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8526	エレン が 1 年間 以上 かけて 援助 を 決めた 。	エレン は その 援助 を 決める のに 9 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8527	デイヴ が 1 年間 以上 かけて アクション を 開始 した 。	デイヴ は その アクション を 開始 する のに 5 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8528	マロリー が 5 年間 以上 かけて 騒ぎ を 聞いた 。	マロリー は その 騒ぎ を 聞く のに 8 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8529	マチルダ が 2 年間 以上 かけて コンサート を 開いた 。	マチルダ は その コンサート を 開く のに 9 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8530	ペギー が 7 年間 以上 かけて 片足 を 踏み入れた 。	ペギー は その 片足 を 踏み入れる のに 7 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
8551	オスカー が 8 ヶ月間 以上 かけて 刑務所 を 訪れた 。	オスカー は その 刑務所 を 訪れる のに 3 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8552	オスカー が 7 ヶ月間 以上 かけて 内情 を 聞いた 。	オスカー は その 内情 を 聞く のに 3 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8553	トルーディー が 5 ヶ月間 以上 かけて 合図 を 送った 。	トルーディー は その 合図 を 送る のに 2 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8554	マーヴィン が 4 ヶ月間 以上 かけて 苗 を 贈った 。	マーヴィン は その 苗 を 贈る のに 3 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8555	キャロル が 6 ヶ月間 以上 かけて 外来 を 訪れた 。	キャロル は その 外来 を 訪れる のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8556	トレント が 8 ヶ月間 以上 かけて 一番 気 を 付けた 。	トレント は その 一番 気 を 付ける のに 7 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8557	アイザック が 9 ヶ月間 以上 かけて 電話 を 入れた 。	アイザック は その 電話 を 入れる のに 6 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8558	チャーリー が 5 ヶ月間 以上 かけて 判決 を 許した 。	チャーリー は その 判決 を 許す のに 2 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8559	チャーリー が 8 ヶ月間 以上 かけて 市 を 挙げた 。	チャーリー は その 市 を 挙げる のに 3 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8560	ウォルター が 4 ヶ月間 以上 かけて 裁定 を 下した 。	ウォルター は その 裁定 を 下す の に 2 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
8561	マーヴィン が 5 ヶ月間 以上 かけて テスト を 開始 した 。	マーヴィン は その テスト を 開始 する のに 8 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8562	イブ が 5 ヶ月間 以上 かけて 温泉 を 案内 した 。	イブ は その 温泉 を 案内 する のに 9 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8563	パット が 1 ヶ月間 以上 かけて 石巻 市 を 訪れた 。	パット は その 石巻 市 を 訪れる のに 3 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8564	パット が 2 ヶ月間 以上 かけて 腹痛 を 訴えた 。	パット は その 腹痛 を 訴える のに 2 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8565	ビクター が 2 ヶ月間 以上 かけて トライ を 奪った 。	ビクター は その トライ を 奪う のに 8 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8566	ウォルター が 2 ヶ月間 以上 かけて 灯籠 を 流した 。	ウォルター は その 灯籠 を 流す のに 3 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8567	マレット が 1 ヶ月間 以上 かけて 髪 を 振った 。	マレット は その 髪 を 振る のに 1 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8568	ジャスティン が 6 ヶ月間 以上 かけて 更迭 を 発表 した 。	ジャスティン は その 更迭 を 発表 する のに 9 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8569	デイヴ が 2 ヶ月間 以上 かけて 賛辞 を 送った 。	デイヴ は その 賛辞 を 送る のに 4 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8570	ボブ が 3 ヶ月間 以上 かけて 意味 を 伝えた 。	ボブ は その 意味 を 伝える のに 9 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
8591	プロッド が 9 日間 以上 かけて 建物 を 訪れた 。	プロッド は その 建物 を 訪れる のに 4 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8592	チャーリー が 4 日間 以上 かけて 成績 を 報告 した 。	チャーリー は その 成績 を 報告 する のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8593	マレット が 9 日間 以上 かけて 読書 を 開始 した 。	マレット は その 読書 を 開始 する のに 2 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8594	スティーブ が 8 日間 以上 かけて 馬 を 切った 。	スティーブ は その 馬 を 切る のに 4 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8595	ペギー が 7 日間 以上 かけて 代走 を 送った 。	ペギー は その 代走 を 送る のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8596	ゾーイ が 9 日間 以上 かけて 突破 を 決めた 。	ゾーイ は その 突破 を 決める のに 4 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8597	ボブ が 4 日間 以上 かけて 額 を 離した 。	ボブ は その 額 を 離す のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8598	マーヴィン が 6 日間 以上 かけて 質問 を 行った 。	マーヴィン は その 質問 を 行う のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8599	キャロル が 9 日間 以上 かけて 分野 を 呼んだ 。	キャロル は その 分野 を 呼ぶ のに 3 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8600	アイザック が 8 日間 以上 かけて 切っ先 を 突き付けた 。	アイザック は その 切っ先 を 突き付ける のに 2 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
8601	オスカー が 3 日間 以上 かけて アップデート を 始めた 。	オスカー は その アップデート を 始める のに 9 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8602	オスカー が 3 日間 以上 かけて リード を 奪った 。	オスカー は その リード を 奪う のに 5 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8603	プロッド が 2 日間 以上 かけて 悪態 を 付いた 。	プロッド は その 悪態 を 付く のに 6 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8604	アイザック が 2 日間 以上 かけて 手 を 上げた 。	アイザック は その 手 を 上げる のに 7 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8605	キャロル が 4 日間 以上 かけて 街 を 練り歩いた 。	キャロル は その 街 を 練り歩く のに 5 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8606	マレット が 2 日間 以上 かけて 奥様 を 守った 。	マレット は その 奥様 を 守る のに 5 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8607	エレン が 3 日間 以上 かけて 調整 役 を 果たした 。	エレン は その 調整 役 を 果たす のに 3 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8608	エレン が 4 日間 以上 かけて 処罰 を 下した 。	エレン は その 処罰 を 下す のに 5 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8609	マーヴィン が 2 日間 以上 かけて 汗 を 流した 。	マーヴィン は その 汗 を 流す のに 7 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8610	マチルダ が 9 日間 以上 かけて 左腕 を 振るった 。	マチルダ は その 左腕 を 振るう のに 9 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
8631	トルーディー が 9 時間 以上 かけて 霊園 を 訪れた 。	トルーディー は その 霊園 を 訪れる のに 1 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8632	ウォルター が 5 時間 以上 かけて 考え を 伝えた 。	ウォルター は その 考え を 伝える のに 4 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8633	デイヴ が 9 時間 以上 かけて 潮干狩り を 楽しんだ 。	デイヴ は その 潮干狩り を 楽しむ のに 8 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8634	パット が 7 時間 以上 かけて 笑顔 を 出した 。	パット は その 笑顔 を 出す のに 6 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8635	プロッド が 6 時間 以上 かけて 目 を 覚ました 。	プロッド は その 目 を 覚ます のに 3 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8636	ボブ が 7 時間 以上 かけて 挨拶 を 申し上げた 。	ボブ は その 挨拶 を 申し上げる のに 2 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8637	スティーブ が 3 時間 以上 かけて 立候補 を 表明 した 。	スティーブ は その 立候補 を 表明 する のに 1 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8638	デイヴ が 6 時間 以上 かけて 案内 を 発信 した 。	デイヴ は その 案内 を 発信 する のに 3 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8639	トルーディー が 6 時間 以上 かけて 足 を 挙げた 。	トルーディー は その 足 を 挙げる のに 5 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8640	ジャスティン が 6 時間 以上 かけて 桜 を 贈った 。	ジャスティン は その 桜 を 贈る のに 2 時間 を 費やした 。	contradiction	85	時間	random	2区間比較（以上/ちょうど）
8641	イブ が 2 時間 以上 かけて リスク を 被った 。	イブ は その リスク を 被る のに 5 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8642	フランク が 2 時間 以上 かけて 安全 を 祈った 。	フランク は その 安全 を 祈る のに 9 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8643	スティーブ が 1 時間 以上 かけて 店舗 を 案内 した 。	スティーブ は その 店舗 を 案内 する のに 9 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8644	デイヴ が 6 時間 以上 かけて コンセプト を 定めた 。	デイヴ は その コンセプト を 定める のに 6 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8645	エレン が 3 時間 以上 かけて 両 頬 を 引っ張った 。	エレン は その 両 頬 を 引っ張る のに 6 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8646	マーヴィン が 6 時間 以上 かけて 完走 を 果たした 。	マーヴィン は その 完走 を 果たす のに 6 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8647	ビクター が 3 時間 以上 かけて 口頭試問 を 行った 。	ビクター は その 口頭試問 を 行う のに 4 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8648	キャロル が 2 時間 以上 かけて 来場 者 を 御迎え した 。	キャロル は その 来場 者 を 御迎え する のに 8 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8649	ボブ が 4 時間 以上 かけて 指揮 官 を 務めた 。	ボブ は その 指揮 官 を 務める のに 6 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8650	スティーブ が 7 時間 以上 かけて 心室細動 を 起こした 。	スティーブ は その 心室細動 を 起こす のに 9 時間 を 費やした 。	neutral	85	時間	random	2区間比較（以上/ちょうど）
8671	アイザック が 9 年間 で 笑顔 を 送った 。	アイザック は その 笑顔 を 送る のに 2 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8672	ビクター が 7 年間 で 首 を 傾げた 。	ビクター は その 首 を 傾げる のに 1 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8673	フランク が 9 年間 で 息 を 引き取った 。	フランク は その 息 を 引き取る のに 6 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8674	スティーブ が 8 年間 で 名前 を 連ねた 。	スティーブ は その 名前 を 連ねる のに 5 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8675	マチルダ が 9 年間 で 傑作 を 撮った 。	マチルダ は その 傑作 を 撮る のに 6 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8676	エレン が 9 年間 で 小 首 を 傾げた 。	エレン は その 小 首 を 傾げる のに 1 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8677	ウォルター が 7 年間 で 先制 点 を 挙げた 。	ウォルター は その 先制 点 を 挙げる のに 7 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8678	エレン が 7 年間 で エギング を 楽しんだ 。	エレン は その エギング を 楽しむ のに 1 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8679	ジャスティン が 7 年間 で 手首 を 引っ張った 。	ジャスティン は その 手首 を 引っ張る のに 5 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8680	イブ が 9 年間 で 登用 を 行った 。	イブ は その 登用 を 行う のに 1 年間 以上 費やした 。	entailment	86	年間	random	2区間比較（ちょうど/以上）
8681	トルーディー が 6 年間 で 事柄 を 書いた 。	トルーディー は その 事柄 を 書く のに 8 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8682	マレット が 2 年間 で 作業 を 引き継いだ 。	マレット は その 作業 を 引き継ぐ のに 9 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8683	アイザック が 2 年間 で アドベンチャ を 楽しんだ 。	アイザック は その アドベンチャ を 楽しむ のに 7 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8684	ジャスティン が 8 年間 で 記録 を 樹立 した 。	ジャスティン は その 記録 を 樹立 する のに 9 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8685	ペギー が 1 年間 で プール を 訪れた 。	ペギー は その プール を 訪れる のに 3 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8686	トレント が 1 年間 で 視線 を 合わせた 。	トレント は その 視線 を 合わせる のに 9 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8687	ウォルター が 4 年間 で 証言 を 行った 。	ウォルター は その 証言 を 行う のに 5 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8688	マーヴィン が 6 年間 で 声明 書 を 発表 した 。	マーヴィン は その 声明 書 を 発表 する のに 8 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8689	マーヴィン が 1 年間 で 公 位 を 継いだ 。	マーヴィン は その 公 位 を 継ぐ のに 5 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8690	トレント が 6 年間 で 広告 を 発信 した 。	トレント は その 広告 を 発信 する のに 9 年間 以上 費やした 。	contradiction	86	年間	random	2区間比較（ちょうど/以上）
8711	マロリー が 9 ヶ月間 で 低下 を 訴えた 。	マロリー は その 低下 を 訴える のに 3 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8712	スティーブ が 9 ヶ月間 で 息 を 引き取った 。	スティーブ は その 息 を 引き取る のに 2 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8713	ペギー が 6 ヶ月間 で 乳首 を 離した 。	ペギー は その 乳首 を 離す のに 1 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8714	イブ が 3 ヶ月間 で 全員 顔 を 揃えた 。	イブ は その 全員 顔 を 揃える のに 2 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8715	エレン が 8 ヶ月間 で 女の子 を 守った 。	エレン は その 女の子 を 守る のに 2 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8716	アイザック が 6 ヶ月間 で 制覇 を 果たした 。	アイザック は その 制覇 を 果たす のに 3 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8717	マーヴィン が 7 ヶ月間 で 顔色 を 見た 。	マーヴィン は その 顔色 を 見る のに 6 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8718	キャロル が 9 ヶ月間 で 顔 を 揃えた 。	キャロル は その 顔 を 揃える のに 9 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8719	ゾーイ が 7 ヶ月間 で 座 を 立った 。	ゾーイ は その 座 を 立つ のに 2 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8720	イヴァン が 6 ヶ月間 で 結膜炎 を 起こした 。	イヴァン は その 結膜炎 を 起こす のに 3 ヶ月間 以上 費やした 。	entailment	86	月間	random	2区間比較（ちょうど/以上）
8721	イヴァン が 3 ヶ月間 で 基本 を 定めた 。	イヴァン は その 基本 を 定める のに 9 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8722	マーヴィン が 3 ヶ月間 で 謝意 を 申し上げた 。	マーヴィン は その 謝意 を 申し上げる のに 6 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8723	プロッド が 7 ヶ月間 で 作用 を 起こした 。	プロッド は その 作用 を 起こす のに 8 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8724	パット が 2 ヶ月間 で 馬脚 を 現した 。	パット は その 馬脚 を 現す のに 8 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8725	イヴァン が 2 ヶ月間 で 贈与 税 を 支払った 。	イヴァン は その 贈与 税 を 支払う のに 3 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8726	キャロル が 3 ヶ月間 で 構え を 取った 。	キャロル は その 構え を 取る のに 9 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8727	エレン が 3 ヶ月間 で 指摘 を 行った 。	エレン は その 指摘 を 行う のに 6 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8728	プロッド が 2 ヶ月間 で 共済 金 を 支払った 。	プロッド は その 共済 金 を 支払う のに 6 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8729	ペギー が 1 ヶ月間 で 切り上げ を 行った 。	ペギー は その 切り上げ を 行う のに 4 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8730	イブ が 2 ヶ月間 で 同意 書 を 作成 した 。	イブ は その 同意 書 を 作成 する のに 5 ヶ月間 以上 費やした 。	contradiction	86	月間	random	2区間比較（ちょうど/以上）
8751	フランク が 6 日間 で 栄誉 を 得た 。	フランク は その 栄誉 を 得る のに 1 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8752	オスカー が 9 日間 で 氷 を 掻いた 。	オスカー は その 氷 を 掻く のに 2 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8753	エレン が 8 日間 で 記録 を 樹立 した 。	エレン は その 記録 を 樹立 する のに 3 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8754	デイヴ が 7 日間 で 喫茶 を 開いた 。	デイヴ は その 喫茶 を 開く のに 5 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8755	ゾーイ が 4 日間 で 腰 を 振った 。	ゾーイ は その 腰 を 振る のに 4 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8756	マチルダ が 1 日間 で 所見 を 伺った 。	マチルダ は その 所見 を 伺う のに 1 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8757	エレン が 7 日間 で 成績 を 決めた 。	エレン は その 成績 を 決める のに 6 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8758	イブ が 8 日間 で 同意 書 を 書いた 。	イブ は その 同意 書 を 書く のに 1 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8759	デイヴ が 8 日間 で 履修 を 決めた 。	デイヴ は その 履修 を 決める のに 3 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8760	パット が 8 日間 で 自営 業 を 継いだ 。	パット は その 自営 業 を 継ぐ のに 4 日間 以上 費やした 。	entailment	86	日間	random	2区間比較（ちょうど/以上）
8761	スティーブ が 1 日間 で 意見 書 を 手渡した 。	スティーブ は その 意見 書 を 手渡す のに 9 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8762	プロッド が 2 日間 で ストア を オープン した 。	プロッド は その ストア を オープン する のに 3 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8763	イヴァン が 3 日間 で 停止 を 受けた 。	イヴァン は その 停止 を 受ける のに 9 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8764	デイヴ が 6 日間 で 出番 を 迎えた 。	デイヴ は その 出番 を 迎える のに 8 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8765	ペギー が 1 日間 で 家族 を サポート した 。	ペギー は その 家族 を サポート する のに 6 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8766	マレット が 4 日間 で 胡坐 を 掻いた 。	マレット は その 胡坐 を 掻く のに 6 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8767	イブ が 1 日間 で 問い合わせ 先 を 紹介 した 。	イブ は その 問い合わせ 先 を 紹介 する のに 8 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8768	トルーディー が 2 日間 で 私 を サポート した 。	トルーディー は その 私 を サポート する のに 9 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8769	マチルダ が 5 日間 で キャンパス を 訪問 した 。	マチルダ は その キャンパス を 訪問 する のに 7 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8770	ボブ が 3 日間 で 参加 者 を 案内 した 。	ボブ は その 参加 者 を 案内 する のに 4 日間 以上 費やした 。	contradiction	86	日間	random	2区間比較（ちょうど/以上）
8791	オスカー が 7 時間 で 捕手 を 目指した 。	オスカー は その 捕手 を 目指す のに 1 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8792	プロッド が 8 時間 で 君 を 案内 した 。	プロッド は その 君 を 案内 する のに 4 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8793	マレット が 5 時間 で 生命 を 落とした 。	マレット は その 生命 を 落とす のに 2 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8794	パット が 8 時間 で チャント を 歌った 。	パット は その チャント を 歌う のに 3 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8795	ゾーイ が 9 時間 で 撮影 を 受けた 。	ゾーイ は その 撮影 を 受ける のに 2 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8796	マーヴィン が 4 時間 で 人々 を 許した 。	マーヴィン は その 人々 を 許す のに 4 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8797	ペギー が 7 時間 で 宿命 を 負った 。	ペギー は その 宿命 を 負う のに 7 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8798	キャロル が 4 時間 で リズム を 崩した 。	キャロル は その リズム を 崩す のに 2 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8799	マチルダ が 8 時間 で 掃除 を 始めた 。	マチルダ は その 掃除 を 始める のに 1 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8800	ジャスティン が 9 時間 で 同意 書 を 取った 。	ジャスティン は その 同意 書 を 取る のに 2 時間 以上 費やした 。	entailment	86	時間	random	2区間比較（ちょうど/以上）
8801	イブ が 4 時間 で プリクラ を 撮った 。	イブ は その プリクラ を 撮る のに 8 時間 以上 費やした 。	contradiction	86	時間	random	2区間比較（ちょうど/以上）
8802	ウォルター が 5 時間 で 皆 を 案内 した 。	ウォルター は その 皆 を 案内 する のに 8 時間 以上 費やした 。	contradiction	86	時間	random	2区間比較（ちょうど/以上）
